,occSch.occupied,modCon.y,senSupFlo.V_flow,TSup.T,conAHU.TSupSet,chi.TSet,iceTan.TOutSet,TCHWSup.T,TCHWRetCoi.T,conVAVCor.TZon,conVAVSou.TZon,conVAVEas.TZon,conVAVNor.TZon,conVAVWes.TZon,iceTan.SOC,TOut.y,weaBus.TWetBul,chi.on,iceTan.stoCon.y,chi.P,priPum.P,secPum.P,fanSup.P
18576540.0,0.0,1.0,0.0008134753044511661,293.1524329417963,294.15,283.15,283.15,293.15,293.15,297.1059162614483,296.943130258627,296.9317693790266,296.90047806884974,296.9243478486816,0.5,299.3020625,297.28918203134964,0.0,1.0,0.0,0.0,0.0,-4.8395375871088896e-08
18576547.2,0.0,1.0,0.0008134286951533013,293.15243170490885,294.15,283.15,283.15,293.15,293.15,297.106012684903,296.9455887365458,296.9341937797853,296.90295608422355,296.9267563189981,0.5,299.3026051917575,297.2895090790115,0.0,1.0,0.0,0.0,0.0,-4.838983021257887e-08
18576554.4,0.0,1.0,0.000813381689150364,293.1524304701536,294.15,283.15,283.15,293.15,293.15,297.1061333690829,296.94805188344316,296.9366211385066,296.90544538246206,296.9291680672453,0.5,299.30314402799985,297.2898349882835,0.0,1.0,0.0,0.0,0.0,-4.8384237675344945e-08
18576561.599999998,0.0,1.0,0.0008133342864423544,293.15242923753055,294.15,283.15,283.15,293.15,293.15,297.10627831393435,296.9505196990524,296.9390514551345,296.9079459634791,296.9315830933822,0.5,299.303679013818,297.2901597542954,0.0,1.0,0.0,0.0,0.0,-4.8378598267569824e-08
18576568.8,0.0,1.0,0.0008132864870244259,293.1524280070397,294.15,283.15,283.15,293.15,293.15,297.10644751940555,296.9529921831074,296.94148472961393,296.9104578271895,296.9340013973687,0.5,299.30421015430306,297.29048337217426,0.0,1.0,0.0,0.0,0.0,-4.837291199692885e-08
18576576.0,0.0,1.0,0.0008132382909062707,293.15242677868105,294.15,283.15,283.15,293.15,293.15,297.10664098544606,296.9554693353377,296.943920961886,296.9129809735036,296.9364229791612,0.5,299.30473745454543,297.29080583704393,0.0,1.0,0.0,0.0,0.0,-4.836717887289585e-08
18576583.2,0.0,1.0,0.000813189698078197,293.15242555245464,294.15,283.15,283.15,293.15,293.15,297.1068587120072,296.9579511554758,296.9463601518957,296.9155154023354,296.9388478387196,0.5,299.3052609196363,297.2911271440256,0.0,1.0,0.0,0.0,0.0,-4.8361398902707854e-08
18576590.4,0.0,1.0,0.0008131407923355452,293.15242432957774,294.15,283.15,283.15,293.15,293.15,297.1070968451903,296.96041858550586,296.9487897409721,296.91804400838015,296.9412624750294,0.5,299.3057805546665,297.29144728823786,0.0,1.0,0.0,0.0,0.0,-4.835558206112619e-08
18576597.599999998,0.0,1.0,0.0008130915250577315,293.1524231093444,294.15,283.15,283.15,293.15,293.15,297.10735762018516,296.9628826787268,296.95121701302065,296.92057671254236,296.9436747185883,0.5,299.3062963647271,297.29176626479625,0.0,1.0,0.0,0.0,0.0,-4.83497225724669e-08
18576604.8,0.0,1.0,0.0008130416407008636,293.15242189503294,294.15,283.15,283.15,293.15,293.15,297.10767598599705,296.9653485986222,296.953645606228,296.9231285148914,296.94608866580467,0.5,299.3068083549091,297.2920840688138,0.0,1.0,0.0,0.0,0.0,-4.834379005492684e-08
18576612.0,0.0,1.0,0.0008129915826973535,293.15242068285374,294.15,283.15,283.15,293.15,293.15,297.108015549325,296.96781584397144,296.956075182415,296.92568791561166,296.948503779985,0.5,299.307316530303,297.2924006954001,0.0,1.0,0.0,0.0,0.0,-4.833783725235307e-08
18576619.2,0.0,1.0,0.0008129413554560243,293.1524194722757,294.15,283.15,283.15,293.15,293.15,297.10836469723836,296.97028877447684,296.95849639352605,296.92824233512005,296.95091093215655,0.5,299.30782089599995,297.2927161396628,0.0,1.0,0.0,0.0,0.0,-4.8331864692787555e-08
18576626.4,0.0,1.0,0.000812890225905398,293.1524182702336,294.15,283.15,283.15,293.15,293.15,297.1087649434649,296.9727921481371,296.96087304342063,296.9307702308141,296.9532756693933,0.5,299.30832145709076,297.2930303967063,0.0,1.0,0.0,0.0,0.0,-4.832578521826736e-08
18576633.599999998,0.0,1.0,0.0008128388819920385,293.15241707021954,294.15,283.15,283.15,293.15,293.15,297.1091773293131,296.975302729758,296.9632391002484,296.9332918191545,296.9556303239893,0.5,299.3088182186665,297.2933434616327,0.0,1.0,0.0,0.0,0.0,-4.83196806401706e-08
18576640.8,0.0,1.0,0.0008127873237110992,293.15241587223346,294.15,283.15,283.15,293.15,293.15,297.10960185477666,296.9778205190836,296.96559456396085,296.9358071000805,296.95797489591297,0.5,299.3093111858182,297.29365532954125,0.0,1.0,0.0,0.0,0.0,-4.831355096275084e-08
18576648.0,0.0,1.0,0.0008127355510674263,293.1524146762753,294.15,283.15,283.15,293.15,293.15,297.1100385198493,296.980345515853,296.9679394345068,296.93831607352814,296.96030938512956,0.5,299.3098003636363,297.2939659955282,0.0,1.0,0.0,0.0,0.0,-4.830739619143403e-08
18576655.2,0.0,1.0,0.0008126835640464808,293.1524134823452,294.15,283.15,283.15,293.15,293.15,297.11048732452645,296.9828777198088,296.97027371183947,296.9408187394376,296.9626337916088,0.5,299.31028575721206,297.2942754546877,0.0,1.0,0.0,0.0,0.0,-4.830121632936198e-08
18576662.4,0.0,1.0,0.0008126313626628016,293.15241229044307,294.15,283.15,283.15,293.15,293.15,297.1109482688042,296.98541713069153,296.9725973959119,296.9433150977482,296.9649481153198,0.5,299.31076737163625,297.29458370211097,0.0,1.0,0.0,0.0,0.0,-4.8295011383153207e-08
18576669.599999998,0.0,1.0,0.0008125789469066963,293.1524111005689,294.15,283.15,283.15,293.15,293.15,297.1114213526794,296.98796374824104,296.97491048667814,296.9458051484,296.9672523562324,0.5,299.31124521199985,297.2948907328868,0.0,1.0,0.0,0.0,0.0,-4.82887813565661e-08
